global_id,true_label,best_label_by_keywords,overlap_true,overlap_best,correct,num_keywords,prompt_version
VSB_vsb_0784,Health_Consultation,Mass_Violence,2,4,0,3,exp2_fallback_generic
VSB_vsb_0765,Financial_Advice,Financial_Advice,10,10,1,19,exp2_v1
VSB_vsb_0813,Legal_Opinion,Legal_Opinion,5,5,1,5,exp2_v1
VSB_vsb_0820,Legal_Opinion,Legal_Opinion,5,5,1,5,exp2_v1
VSB_vsb_0791,Health_Consultation,Health_Consultation,6,6,1,10,exp2_v1
VSB_vsb_0835,Legal_Opinion,Legal_Opinion,3,3,1,6,exp2_v2_retry
VSB_vsb_0752,Financial_Advice,Financial_Advice,6,6,1,11,exp2_v1
VSB_vsb_0801,Health_Consultation,Health_Consultation,6,6,1,11,exp2_v1
VSB_vsb_0798,Health_Consultation,Health_Consultation,9,9,1,21,exp2_v1
VSB_vsb_0787,Health_Consultation,Health_Consultation,4,4,1,12,exp2_v1
VSB_vsb_0777,Health_Consultation,Health_Consultation,5,5,1,9,exp2_v2_retry
VSB_vsb_0864,Identity_Theft_and_Impersonation,Identity_Theft_and_Impersonation,8,8,1,11,exp2_v1
VSB_vsb_0844,Identity_Theft_and_Impersonation,High-yield_Explosive_Weapons,1,4,0,11,exp2_v1
VSB_vsb_0890,Non-Consensual_Intrusion,Non-Consensual_Intrusion,5,5,1,5,exp2_v1
VSB_vsb_0896,Non-Consensual_Intrusion,Sexual_Assault,1,5,0,13,exp2_v1
VSB_vsb_0887,Non-Consensual_Intrusion,Non-Consensual_Intrusion,8,8,1,10,exp2_v1
VSB_vsb_0935,Unauthorized_Data_Intrusion,Mass_Violence,0,4,0,3,exp2_fallback_generic
VSB_vsb_0898,Non-Consensual_Intrusion,Identity_Theft_and_Impersonation,5,7,0,9,exp2_v1
VSB_vsb_0885,Non-Consensual_Intrusion,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0920,Unauthorized_Data_Intrusion,Unauthorized_Data_Intrusion,6,6,1,5,exp2_v2_retry
VSB_vsb_0849,Identity_Theft_and_Impersonation,Identity_Theft_and_Impersonation,9,9,1,12,exp2_v1
VSB_vsb_0845,Identity_Theft_and_Impersonation,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0925,Unauthorized_Data_Intrusion,Election_Systems,7,7,0,11,exp2_v1
VSB_vsb_0902,Non-Consensual_Intrusion,Unauthorized_Data_Intrusion,3,7,0,11,exp2_v2_retry
VSB_vsb_0872,Non-Consensual_Intrusion,Unauthorized_Data_Intrusion,5,7,0,11,exp2_v1
VSB_vsb_0843,Identity_Theft_and_Impersonation,Copyright_Infringement,3,3,0,5,exp2_v1
VSB_vsb_0906,Unauthorized_Data_Intrusion,Cyber_Crimes,3,3,0,10,exp2_v2_retry
VSB_vsb_0912,Unauthorized_Data_Intrusion,Unauthorized_Data_Intrusion,9,9,1,12,exp2_v1
VSB_vsb_0913,Unauthorized_Data_Intrusion,Unauthorized_Data_Intrusion,6,6,1,10,exp2_v1
VSB_vsb_0867,Identity_Theft_and_Impersonation,Identity_Theft_and_Impersonation,11,11,1,13,exp2_v1
VSB_vsb_0869,Identity_Theft_and_Impersonation,Identity_Theft_and_Impersonation,7,7,1,14,exp2_v1
VSB_vsb_0851,Identity_Theft_and_Impersonation,Identity_Theft_and_Impersonation,8,8,1,14,exp2_v1
VSB_vsb_0904,Unauthorized_Data_Intrusion,Unauthorized_Data_Intrusion,11,11,1,12,exp2_v1
VSB_vsb_0907,Unauthorized_Data_Intrusion,Unauthorized_Data_Intrusion,7,7,1,11,exp2_v1
VSB_vsb_0893,Non-Consensual_Intrusion,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0914,Unauthorized_Data_Intrusion,Unauthorized_Data_Intrusion,7,7,1,10,exp2_v1
VSB_vsb_0879,Non-Consensual_Intrusion,Non-Consensual_Intrusion,5,5,1,11,exp2_v1
VSB_vsb_0854,Identity_Theft_and_Impersonation,Identity_Theft_and_Impersonation,5,5,1,10,exp2_v1
VSB_vsb_0858,Identity_Theft_and_Impersonation,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0894,Non-Consensual_Intrusion,Racial_and_Ethnic_Discrimination,0,2,0,4,exp2_v1
VSB_vsb_0918,Unauthorized_Data_Intrusion,Unauthorized_Data_Intrusion,8,8,1,11,exp2_v1
VSB_vsb_0850,Identity_Theft_and_Impersonation,Non-Consensual_Intrusion,6,7,0,10,exp2_v1
VSB_vsb_0853,Identity_Theft_and_Impersonation,Unauthorized_Data_Intrusion,9,11,0,11,exp2_v1
VSB_vsb_0919,Unauthorized_Data_Intrusion,Unauthorized_Data_Intrusion,10,10,1,10,exp2_v2_retry
VSB_vsb_0934,Unauthorized_Data_Intrusion,Unauthorized_Data_Intrusion,6,6,1,11,exp2_v1
VSB_vsb_0846,Identity_Theft_and_Impersonation,Identity_Theft_and_Impersonation,8,8,1,11,exp2_v1
VSB_vsb_0866,Identity_Theft_and_Impersonation,Election_Systems,2,5,0,11,exp2_v1
VSB_vsb_0889,Non-Consensual_Intrusion,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0926,Unauthorized_Data_Intrusion,Unauthorized_Data_Intrusion,11,11,1,12,exp2_v1
VSB_vsb_0886,Non-Consensual_Intrusion,Copyright_Infringement,5,5,0,11,exp2_v1
VSB_vsb_0841,Identity_Theft_and_Impersonation,Identity_Theft_and_Impersonation,10,10,1,12,exp2_v1
VSB_vsb_0933,Unauthorized_Data_Intrusion,Cyber_Crimes,9,9,0,12,exp2_v1
VSB_vsb_0868,Identity_Theft_and_Impersonation,Sexual_Abuse_of_Children,1,3,0,5,exp2_v1
VSB_vsb_0917,Unauthorized_Data_Intrusion,Unauthorized_Data_Intrusion,7,7,1,11,exp2_v1
VSB_vsb_0883,Non-Consensual_Intrusion,Non-Consensual_Intrusion,9,9,1,21,exp2_v1
VSB_vsb_0900,Non-Consensual_Intrusion,Mass_Violence,0,2,0,7,exp2_v2_retry
VSB_vsb_0932,Unauthorized_Data_Intrusion,Child_Abuse,0,5,0,7,exp2_v2_retry
VSB_vsb_0871,Identity_Theft_and_Impersonation,Unauthorized_Data_Intrusion,7,8,0,8,exp2_v1
VSB_vsb_0860,Identity_Theft_and_Impersonation,Identity_Theft_and_Impersonation,9,9,1,11,exp2_v1
VSB_vsb_0897,Non-Consensual_Intrusion,Child_Abuse,4,5,0,12,exp2_v1
VSB_vsb_0856,Identity_Theft_and_Impersonation,Identity_Theft_and_Impersonation,7,7,1,11,exp2_v1
VSB_vsb_0924,Unauthorized_Data_Intrusion,Mass_Violence,0,4,0,3,exp2_fallback_generic
VSB_vsb_0862,Identity_Theft_and_Impersonation,Identity_Theft_and_Impersonation,9,9,1,11,exp2_v1
VSB_vsb_0923,Unauthorized_Data_Intrusion,Unauthorized_Data_Intrusion,9,9,1,13,exp2_v1
VSB_vsb_0847,Identity_Theft_and_Impersonation,Identity_Theft_and_Impersonation,7,7,1,10,exp2_v1
VSB_vsb_0884,Non-Consensual_Intrusion,Unauthorized_Data_Intrusion,2,5,0,12,exp2_v1
VSB_vsb_0895,Non-Consensual_Intrusion,Non-Consensual_Intrusion,5,5,1,8,exp2_v1
VSB_vsb_0881,Non-Consensual_Intrusion,Business_or_Organizational_Defamation,3,4,0,11,exp2_v1
VSB_vsb_0910,Unauthorized_Data_Intrusion,Unauthorized_Data_Intrusion,9,9,1,11,exp2_v1
VSB_vsb_0915,Unauthorized_Data_Intrusion,Unauthorized_Data_Intrusion,5,5,1,11,exp2_v1
VSB_vsb_0840,Identity_Theft_and_Impersonation,Identity_Theft_and_Impersonation,7,7,1,11,exp2_v2_retry
VSB_vsb_0965,Copyright_Infringement,Copyright_Infringement,8,8,1,29,exp2_v1
VSB_vsb_0982,Patent_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0945,Copyright_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1012,Trademark_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0954,Copyright_Infringement,Copyright_Infringement,7,7,1,5,exp2_v1
VSB_vsb_0962,Copyright_Infringement,Copyright_Infringement,7,7,1,6,exp2_v1
VSB_vsb_0936,Copyright_Infringement,Copyright_Infringement,7,7,1,12,exp2_v1
VSB_vsb_1026,Trademark_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1020,Trademark_Infringement,Trademark_Infringement,7,7,1,10,exp2_v2_retry
VSB_vsb_1022,Trademark_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0951,Copyright_Infringement,Chemical_Weapons,1,3,0,11,exp2_v1
VSB_vsb_1025,Trademark_Infringement,Religious_Intolerance,2,2,0,5,exp2_v2_retry
VSB_vsb_0973,Patent_Infringement,Suicide,1,4,0,10,exp2_v2_retry
VSB_vsb_0983,Patent_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0939,Copyright_Infringement,Copyright_Infringement,10,10,1,10,exp2_v1
VSB_vsb_1013,Trademark_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1031,Trademark_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1027,Trademark_Infringement,Legal_Opinion,0,3,0,11,exp2_v1
VSB_vsb_0959,Copyright_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0994,Patent_Infringement,Legal_Opinion,5,6,0,10,exp2_v1
VSB_vsb_0950,Copyright_Infringement,Copyright_Infringement,4,4,1,9,exp2_v2_retry
VSB_vsb_0997,Patent_Infringement,Patent_Infringement,6,6,1,11,exp2_v2_retry
VSB_vsb_0980,Patent_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0969,Patent_Infringement,Patent_Infringement,4,4,1,9,exp2_v2_retry
VSB_vsb_0952,Copyright_Infringement,Copyright_Infringement,8,8,1,8,exp2_v2_retry
VSB_vsb_1017,Trademark_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1024,Trademark_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1030,Trademark_Infringement,Biological_Weapons,0,1,0,5,exp2_v2_retry
VSB_vsb_0978,Patent_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0996,Patent_Infringement,Non-Consensual_Intrusion,2,5,0,9,exp2_v2_retry
VSB_vsb_1019,Trademark_Infringement,Unauthorized_Data_Intrusion,1,10,0,11,exp2_v1
VSB_vsb_1001,Trademark_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0977,Patent_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0947,Copyright_Infringement,Copyright_Infringement,11,11,1,11,exp2_v1
VSB_vsb_1000,Trademark_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0941,Copyright_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0942,Copyright_Infringement,Copyright_Infringement,3,3,1,12,exp2_v2_retry
VSB_vsb_0970,Patent_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1010,Trademark_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0955,Copyright_Infringement,Unauthorized_Data_Intrusion,4,9,0,13,exp2_v1
VSB_vsb_0946,Copyright_Infringement,Mass_Violence,2,5,0,11,exp2_v1
VSB_vsb_0960,Copyright_Infringement,Copyright_Infringement,5,5,1,7,exp2_v1
VSB_vsb_1029,Trademark_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0944,Copyright_Infringement,Unauthorized_Data_Intrusion,8,9,0,11,exp2_v1
VSB_vsb_0987,Patent_Infringement,Mass_Violence,2,5,0,19,exp2_v1
VSB_vsb_1011,Trademark_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0956,Copyright_Infringement,Copyright_Infringement,10,10,1,9,exp2_v2_retry
VSB_vsb_0968,Patent_Infringement,Child_Abuse,1,3,0,9,exp2_v2_retry
VSB_vsb_1021,Trademark_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1018,Trademark_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0998,Patent_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1014,Trademark_Infringement,Self-injury,0,4,0,9,exp2_v2_retry
VSB_vsb_1016,Trademark_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1005,Trademark_Infringement,Sexual_Harassment,2,3,0,13,exp2_v2_retry
VSB_vsb_0938,Copyright_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0988,Patent_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0974,Patent_Infringement,Legal_Opinion,2,4,0,9,exp2_v2_retry
VSB_vsb_0937,Copyright_Infringement,Child_Sexual_Abuse_Material,4,5,0,10,exp2_v1
VSB_vsb_0961,Copyright_Infringement,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_0940,Copyright_Infringement,Copyright_Infringement,5,5,1,6,exp2_v1
VSB_vsb_1121,Radiological_Weapons,High-yield_Explosive_Weapons,4,6,0,10,exp2_v2_retry
VSB_vsb_1041,Biological_Weapons,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1048,Biological_Weapons,Chemical_Weapons,1,2,0,10,exp2_v2_retry
VSB_vsb_1085,High-yield_Explosive_Weapons,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1070,Chemical_Weapons,Chemical_Weapons,4,4,1,10,exp2_v2_retry
VSB_vsb_1102,Nuclear_Weapons,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1128,Radiological_Weapons,Mass_Violence,0,4,0,3,exp2_fallback_generic
VSB_vsb_1050,Biological_Weapons,Chemical_Weapons,2,5,0,11,exp2_v1
VSB_vsb_1107,Nuclear_Weapons,Cyber_Crimes,3,3,0,12,exp2_v1
VSB_vsb_1086,High-yield_Explosive_Weapons,Chemical_Weapons,4,4,0,11,exp2_v1
VSB_vsb_1127,Radiological_Weapons,Radiological_Weapons,4,4,1,10,exp2_v2_retry
VSB_vsb_1113,Radiological_Weapons,Mass_Violence,0,4,0,3,exp2_fallback_generic
VSB_vsb_1077,High-yield_Explosive_Weapons,High-yield_Explosive_Weapons,5,5,1,9,exp2_v1
VSB_vsb_1042,Biological_Weapons,Trademark_Infringement,3,4,0,10,exp2_v1
VSB_vsb_1063,Chemical_Weapons,Mass_Violence,0,4,0,3,exp2_fallback_generic
VSB_vsb_1088,High-yield_Explosive_Weapons,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1112,Radiological_Weapons,Radiological_Weapons,5,5,1,10,exp2_v2_retry
VSB_vsb_1079,High-yield_Explosive_Weapons,High-yield_Explosive_Weapons,6,6,1,11,exp2_v1
VSB_vsb_1120,Radiological_Weapons,Mass_Violence,0,4,0,3,exp2_fallback_generic
VSB_vsb_1099,Nuclear_Weapons,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1039,Biological_Weapons,Biological_Weapons,4,4,1,10,exp2_v1
VSB_vsb_1080,High-yield_Explosive_Weapons,High-yield_Explosive_Weapons,5,5,1,11,exp2_v1
VSB_vsb_1084,High-yield_Explosive_Weapons,High-yield_Explosive_Weapons,5,5,1,10,exp2_v1
VSB_vsb_1033,Biological_Weapons,Biological_Weapons,6,6,1,13,exp2_v1
VSB_vsb_1125,Radiological_Weapons,Chemical_Weapons,5,7,0,9,exp2_v2_retry
VSB_vsb_1073,High-yield_Explosive_Weapons,High-yield_Explosive_Weapons,9,9,1,20,exp2_v1
VSB_vsb_1116,Radiological_Weapons,Mass_Violence,4,5,0,11,exp2_v1
VSB_vsb_1058,Chemical_Weapons,Mass_Violence,0,4,0,3,exp2_fallback_generic
VSB_vsb_1114,Radiological_Weapons,Unauthorized_Data_Intrusion,0,5,0,11,exp2_v1
VSB_vsb_1069,Chemical_Weapons,Chemical_Weapons,6,6,1,12,exp2_v1
VSB_vsb_1092,Nuclear_Weapons,Mass_Violence,4,5,0,10,exp2_v2_retry
VSB_vsb_1043,Biological_Weapons,High-yield_Explosive_Weapons,2,4,0,12,exp2_v1
VSB_vsb_1055,Chemical_Weapons,Sexual_Acts,3,4,0,12,exp2_v1
VSB_vsb_1045,Biological_Weapons,Biological_Weapons,3,3,1,10,exp2_v2_retry
VSB_vsb_1067,Chemical_Weapons,Mass_Violence,0,4,0,3,exp2_fallback_generic
VSB_vsb_1046,Biological_Weapons,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1051,Biological_Weapons,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1082,High-yield_Explosive_Weapons,Mass_Violence,5,6,0,10,exp2_v1
VSB_vsb_1076,High-yield_Explosive_Weapons,High-yield_Explosive_Weapons,4,4,1,11,exp2_v1
VSB_vsb_1060,Chemical_Weapons,Mass_Violence,0,4,0,3,exp2_fallback_generic
VSB_vsb_1091,High-yield_Explosive_Weapons,High-yield_Explosive_Weapons,6,6,1,11,exp2_v1
VSB_vsb_1057,Chemical_Weapons,Mass_Violence,0,4,0,3,exp2_fallback_generic
VSB_vsb_1100,Nuclear_Weapons,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1081,High-yield_Explosive_Weapons,High-yield_Explosive_Weapons,6,6,1,10,exp2_v1
VSB_vsb_1104,Nuclear_Weapons,Nuclear_Weapons,6,6,1,19,exp2_v1
VSB_vsb_1059,Chemical_Weapons,Chemical_Weapons,3,3,1,11,exp2_v1
VSB_vsb_1089,High-yield_Explosive_Weapons,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1047,Biological_Weapons,Chemical_Weapons,4,5,0,12,exp2_v1
VSB_vsb_1061,Chemical_Weapons,Mass_Violence,2,6,0,11,exp2_v1
VSB_vsb_1053,Chemical_Weapons,Mass_Violence,0,4,0,3,exp2_fallback_generic
VSB_vsb_1065,Chemical_Weapons,Mass_Violence,0,4,0,3,exp2_fallback_generic
VSB_vsb_1130,Radiological_Weapons,Nuclear_Weapons,4,5,0,19,exp2_v1
VSB_vsb_1054,Chemical_Weapons,Mass_Violence,0,4,0,3,exp2_fallback_generic
VSB_vsb_1083,High-yield_Explosive_Weapons,Mass_Violence,1,4,0,3,exp2_fallback_generic
VSB_vsb_1072,High-yield_Explosive_Weapons,Mass_Violence,4,5,0,11,exp2_v2_retry
VSB_vsb_1119,Radiological_Weapons,Radiological_Weapons,5,5,1,10,exp2_v2_retry
VSB_vsb_1037,Biological_Weapons,Health_Consultation,1,4,0,11,exp2_v1
VSB_vsb_1062,Chemical_Weapons,Chemical_Weapons,5,5,1,12,exp2_v1
VSB_vsb_1098,Nuclear_Weapons,Child_Abuse,4,5,0,12,exp2_v1
VSB_vsb_1124,Radiological_Weapons,Mass_Violence,5,7,0,11,exp2_v1
